stove_id,sales_reference,sales_orders
101039678,TR-7356D0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-04""}"
101039852,TR-7356D0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-04""}"
101025999,TR-7356D0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-04""}"
101039618,TR-7356D0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-04""}"
101039908,TR-7356D0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-04""}"
101039796,TR-7356D0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-04""}"
101025987,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016566,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101015609,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101028256,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016866,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016704,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016646,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016752,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016711,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016955,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016710,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101015606,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101028259,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016951,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016856,TR-99EB05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101036343,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016954,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016586,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101039589,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101019570,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101025768,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016945,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016560,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101016952,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101039587,TR-226F05,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-04-11""}"
101083715,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092318,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092313,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087526,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087574,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087593,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083990,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087698,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087590,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087584,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087684,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083998,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087505,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087569,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087595,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076115,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083850,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087556,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083934,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101026520,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076143,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087517,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087668,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087631,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092323,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076114,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087640,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087602,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092316,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087636,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087503,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087520,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087550,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092328,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087607,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083962,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087530,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087515,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083916,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087581,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083882,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087597,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087629,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087950,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087543,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083828,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087619,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087548,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092331,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087642,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087675,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076492,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083970,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083927,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087608,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087674,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083971,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087567,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083829,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087692,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087533,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087639,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087693,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087930,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087516,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083982,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083997,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101073855,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087660,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083996,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076499,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092338,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087759,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087958,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092308,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087723,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083861,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083778,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083772,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087954,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087724,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101077260,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083994,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087501,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087676,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083963,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083769,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087579,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092482,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087558,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087508,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087570,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087627,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087583,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087578,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087534,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087561,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087587,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087610,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087645,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087604,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087559,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087632,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092311,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092320,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087638,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087694,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087621,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087661,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076500,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076134,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087532,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087552,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087565,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083977,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083980,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087523,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087680,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087663,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092319,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083976,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087669,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087518,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087586,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087666,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087545,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087691,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087613,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087649,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087643,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083938,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076496,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087605,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087525,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092324,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092304,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087925,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087641,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087524,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087685,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076495,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101054770,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092327,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087679,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087686,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092329,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083975,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087531,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087620,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087547,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092335,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092315,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083987,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087568,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087618,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076497,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087573,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087549,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087577,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087537,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087600,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092312,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083989,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092303,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087617,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087677,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083968,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083967,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087554,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087682,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087536,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087672,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092317,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076428,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087623,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087644,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092336,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087652,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101077248,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087656,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083939,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087625,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087699,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083995,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087622,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092314,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087637,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101077274,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083993,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087606,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083936,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101076494,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087551,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087664,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087673,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092306,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087612,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101087662,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101092334,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101083965,TR-7B9A0B,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-29""}"
101068225,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101068175,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101034757,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101008036,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101015707,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101015708,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101034754,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101034907,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101034781,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101018017,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101035600,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101018021,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101015582,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101018010,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
101034668,TR-BE1C14,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-22""}"
